Speed_kmh,Battery_State_%,Battery_Voltage_V,Driving_Mode,Road_Type,Traffic_Condition,Road_Gradient,Weather_Condition,Temperature_C,Wind,Vehicle_Weight_kg,Passenger_Count,Distance_Travelled_km,Energy_Consumption_kWh
83.23416689685543,61.41184712140841,369.4277117079639,3,3,Heavy,Ascending,3,-2.2135890552615907,High,1249.3987843410418,48,34.77014744009722,9.830314516571086
92.5347379022264,33.38940245813211,394.1289950394277,3,3,Heavy,Ascending,4,6.309343311625495,Low,1583.7625271816592,28,14.006308890099762,10.953207935325365
78.55808242391454,98.27653377474272,362.56693299249065,Normal,3,Heavy,Descending,Rainy,7.200367195666656,Medium,2233.4049663550177,31,3.020065523638668,6.009739385783417
18.191408976011925,50.0032558592168,314.84101233826374,Sport,3,3,Ascending,Rainy,17.437993939674477,Medium,2419.9076266309166,17,14.368957932478391,6.8061281060005925
105.10597002204683,28.554048195779583,367.9708629279095,3,Highway,Medium,Ascending,Rainy,14.74251327421488,High,1944.7513254071223,53,41.911682774331,13.883965745185163
64.69134632832105,59.503911657259685,310.49043863493114,3,Rural,Heavy,Flat,Cloudy,16.31710368169803,Low,1318.4350114603326,24,23.583528678350685,7.738555256423661
33.896691164400444,89.91984092904666,387.2110408793027,Normal,Rural,Heavy,Ascending,4,22.721777689400614,Medium,1852.7120017354423,44,30.81740500774708,6.107987564198341
51.02738225252327,90.98328014218636,351.666049580194,Sport,Rural,Heavy,Flat,Cloudy,5.393264406229472,High,2498.428783846029,35,40.04522017213304,7.134398841030913
4.508530847868886,20.87727328451578,338.51407363115794,Sport,Rural,Heavy,Flat,3,1.0616858991352824,Medium,2420.269716238552,30,16.236386147034683,4.934346972485079
15.344016146690109,90.90365958011198,305.70065946496925,3,Highway,Heavy,Descending,3,34.54952253904946,Medium,2491.174305072022,8,0.6561808202186997,2.941566150635413
91.8656100619033,41.71873739998868,338.078373459211,3,3,3,Descending,Cloudy,23.527360280602807,Medium,2109.2391239336766,35,16.233722181966677,10.92862862572381
0.0013961706439369,23.117789117473848,390.32066679157896,3,3,3,Ascending,Rainy,-2.2701517729340166,High,1753.915133968872,38,47.83825165505286,8.575422963423893
49.98789941787506,87.82322162902994,302.09829962863034,3,3,Heavy,Descending,Cloudy,38.24732424553691,Medium,2361.068428122768,19,24.166020787529774,9.074460367868838
62.70122173027061,89.10934047905667,347.4648157781805,3,Rural,Heavy,Flat,4,26.1880826020784,High,2363.734601958103,35,28.53339942851989,8.567400896164624
6.556130400116675,67.698486387388,393.1158091110622,Normal,Highway,Heavy,Ascending,Rainy,1.826708893915523,High,1387.674282946918,30,38.04542505407338,6.775898175638535
116.76937955667994,65.95470058370867,339.4840999765021,Normal,Highway,Medium,Descending,3,38.61104942543803,Low,2208.001613855115,18,5.835175591139743,9.1742661188221
27.135039749960637,85.04962180971356,342.81756874621504,Normal,3,Medium,Flat,4,11.443330446233489,Medium,2395.1023752892515,32,36.7234047448537,6.90290152842038
36.503846356353705,82.90476421682239,357.856005519912,3,Rural,3,Flat,3,39.30295359391466,Low,2368.0755799424305,35,14.957946877725542,6.962667603645116
36.47310147060328,91.20843787541632,346.29373335771834,Normal,3,3,Descending,4,-0.3525966773020181,Medium,2118.883702652677,19,19.46925863064599,6.028277265888428
27.64999945408199,64.21979580773628,316.8601691237552,3,Rural,Medium,Ascending,4,2.1986147665973075,Medium,1898.5658360128452,41,13.547544220751938,5.458040257648326
0.1768586503573699,97.41176741862468,301.855553906986,Sport,3,Heavy,Flat,4,24.583879789367987,High,2209.7740436174754,25,7.761922751729616,2.4793446150353504
87.52137529055956,99.69174647466708,360.9811657978702,Sport,3,3,Flat,3,-4.003544067526704,Low,1871.0025938118315,45,18.136922553092187,9.670171611525042
116.02145997591424,29.32356879989061,392.0806587007812,Normal,Highway,Heavy,Descending,Cloudy,-4.158966145179394,Medium,1617.60429024145,19,4.8224835422254815,10.178105688679862
26.91521799420541,87.96350076432977,310.63641330271656,Sport,Rural,Heavy,Descending,Cloudy,30.639227450120515,Low,1536.6200418271612,63,42.254425188858015,7.818502063426208
79.5656630164107,59.98578061988712,321.0952719252753,Sport,Highway,3,Descending,Rainy,2.550114928291914,High,1902.8543920597217,34,15.366722952404164,9.178173057798377
89.02755923504581,51.00530706398657,337.0229485824973,Sport,Highway,Medium,Descending,3,36.34554966644233,Medium,1792.741344668167,52,32.71550418450989,10.715636498791964
101.81104549086297,69.0457847906172,380.874222902112,Normal,3,Medium,Flat,Rainy,14.165327297711729,High,1881.8438484439823,15,14.905108223763936,9.3434725467074
50.71550364163309,24.47724458096056,326.9260316470978,Sport,Rural,Medium,Flat,Rainy,34.314355943467405,Medium,1538.9059810983977,30,10.614131683510884,7.343886673951776
36.35170867685151,60.51688950136639,388.2054404278769,Normal,Rural,Heavy,Descending,4,13.79936128389378,Low,1967.7580579196624,58,35.71148921000193,8.85374627025306
39.03541608276373,89.67124560213334,305.49578746500663,3,3,Heavy,Descending,4,18.860350223746305,High,2060.696745683093,55,31.23779064495249,7.102762424767702
85.51455997182154,37.0769212911175,394.0956621258935,3,3,Heavy,Flat,Cloudy,9.243137275438574,Medium,2248.903561787215,13,10.983436067825576,9.447932891574911
98.01353598067632,54.11119158155401,356.0747077873765,Normal,3,Medium,Ascending,Cloudy,24.61343879901708,Medium,1966.9836494618128,39,30.643597804480475,10.34339639922266
21.79367613079232,95.15847101719004,365.8777678487704,Normal,Rural,Heavy,Flat,Rainy,9.319052467437976,Medium,2182.892043077111,27,0.3495837192019917,4.333264726888353
44.512920978931824,54.28510702445578,336.7689522536353,Sport,3,3,Descending,Rainy,5.042654403252216,High,1420.200923756753,31,8.928038869350592,6.795549832141417
108.232823609898,48.669410586591866,378.19942855110605,3,3,Heavy,Ascending,Rainy,-1.3528709616784655,Low,1357.3815031912711,47,36.41492352205067,12.821880653551045
96.8032223633687,55.24293184987026,316.6566250084406,Sport,Highway,3,Ascending,Cloudy,-2.4048793477468977,Medium,1433.5334175242908,28,20.566518259656156,10.289359438878956
118.18300833149708,61.55622132140451,304.8911825278487,3,3,Medium,Descending,Rainy,8.768845894103002,High,2300.144658362934,12,10.261081458751478,10.778582403705718
90.50979116184968,70.55930753051751,339.5516943107557,Sport,3,Heavy,Flat,Cloudy,28.141300536216495,Low,1922.9948517183916,21,25.34522721331073,9.59077993323136
47.18342412335068,84.05542407333849,385.369571398104,Sport,Rural,Heavy,Flat,3,4.2529029854627325,Medium,1791.9098009885695,49,23.314328350904677,6.9019890072150805
70.87654007935653,56.16817646114514,375.4926836637695,3,3,Medium,Ascending,3,8.465235256277346,Medium,2190.80725091416,47,31.73342099584626,9.868496141582568
79.32171050967844,85.39847480721123,351.7155970488958,Sport,Rural,Heavy,Flat,Rainy,35.73271383349557,Low,1361.30129018532,3,3.7196621650191153,7.818869289447194
9.414697958054871,62.69765290816645,357.21377471653534,3,Highway,3,Ascending,Cloudy,23.76208731150943,Medium,1208.0703528488457,59,40.9855465632272,7.576953645077632
65.33963509246381,47.078440829438215,312.9892826298756,Normal,Highway,Medium,Descending,3,36.387507523988944,High,1604.2542528355132,8,3.0080112685645,7.988497789929901
85.11849941671315,72.63606624955314,384.0681508617582,Sport,Rural,3,Flat,Cloudy,36.00517153016354,Medium,1523.562634265119,24,22.74737819953637,9.40224628226622
20.078556480127247,77.41778037947931,378.69596829641966,3,3,Medium,Ascending,Cloudy,-2.146519288143953,Low,1599.530078698666,44,35.55260388104993,7.497137852552828
93.67580609106686,64.643918050359,365.6470393886943,3,Rural,3,Ascending,3,37.97541962177642,Low,2465.640151264456,23,17.30607062977888,9.24205559970966
70.0527336616934,24.529197850777877,346.6191036328938,Sport,3,3,Ascending,Rainy,-2.696991842243495,High,1938.069465634922,44,45.51491464919857,11.509210157928171
114.26661428371136,33.590630012865994,396.4459268279512,3,3,3,Ascending,Rainy,36.65285129868191,Low,1965.845476062344,38,37.78606963214786,11.656914162972177
5.0906757848270034,42.82381767121826,387.9031971876471,Sport,3,Heavy,Ascending,3,19.60300464955221,Low,2052.370074135138,32,21.359798436386228,6.15687057915913
31.83913650665604,42.610048476119445,364.44304935146187,Sport,Rural,Heavy,Flat,4,18.993531229482617,High,1717.043105148996,28,9.27293704926546,6.213100859151326
72.18646551597888,73.87366401974964,337.1800997717288,Normal,Highway,Heavy,Flat,Cloudy,27.096882817891853,High,2472.668691345745,13,2.2676015376637024,6.505595154949425
35.587189464711685,21.467892933890607,361.8022278681513,Normal,Rural,Heavy,Flat,4,34.56450718427785,High,2465.239847749596,56,40.103049938293296,9.001879800770228
85.73089968854906,80.45454216396159,357.5440926530665,Normal,3,Heavy,Flat,Rainy,22.76520500475656,Low,2200.0189066467374,33,9.794284868225676,7.648579432149859
91.08063390263172,41.227397984554656,339.42419878349165,Sport,Rural,3,Flat,Cloudy,14.142993420159469,Low,1475.199818353395,12,13.55674130150385,9.690803713406424
12.301915687976932,44.80174769728819,330.6673971688076,Sport,Highway,Heavy,Flat,3,0.0350204343148066,Low,2344.2558779979145,20,0.6178803162239773,4.950810688018216
61.66253570481213,62.23278623551394,340.7010792237322,3,Rural,3,Descending,Rainy,30.51441876526954,Medium,1331.195848638857,16,1.009521559880323,7.807972356512086
61.06686667092671,37.2740480751166,357.3911406033398,Normal,Highway,Medium,Descending,Rainy,0.7732071611862308,Medium,2018.863273175819,9,11.597879864983232,7.963404338613228
44.31369242586493,90.7577050860422,342.81348447110946,Normal,Highway,3,Ascending,Rainy,27.68646375396593,Low,1794.3796840290856,38,43.65613746495485,7.632608086694372
111.95098350836064,26.829502346125224,326.3574488201384,3,3,Heavy,Descending,3,18.75662256019117,Low,1250.9803749784348,57,39.06307011797981,13.00022586982518
99.30075838478656,55.55058898408519,376.0963317760809,Normal,Highway,Medium,Descending,3,12.362616614113085,High,2375.079113305213,32,38.51666843912089,11.340177131089094
83.66512582915641,87.95378155639119,353.1467495957413,Normal,Rural,Heavy,Flat,4,22.584387381401545,High,2449.420697878159,33,41.3690352399685,9.873325537252576
85.71919628819971,69.26751155369885,306.76751632256,Normal,Rural,Medium,Descending,3,29.75602387335444,Medium,2379.612895715326,9,9.412017089506053,7.178150321196502
55.40593725757429,43.38636126741068,336.83165056261254,3,3,3,Flat,4,37.351282830277945,Low,1450.2068378630083,42,48.95535793823774,9.36644001082889
110.5193425315891,53.660816622116855,388.49134572119937,Normal,Rural,Medium,Descending,Cloudy,6.911359727700996,High,1632.8764716552796,26,11.686412354096433,9.5623220044071
83.35145127039425,76.53555042740118,375.5236531199952,Sport,3,Heavy,Descending,Cloudy,37.62085720952642,Medium,2442.4528270897194,9,7.581499561868205,7.059835781922864
87.47772739869798,97.86085946911194,332.32467839440073,Normal,Rural,Medium,Ascending,Cloudy,38.242662069450645,Medium,1338.3511273132126,13,14.802770215581043,8.20036424889079
103.40290845448143,91.45109747035468,393.8183152044509,Sport,Rural,3,Ascending,Rainy,31.61337315158561,High,1958.2961665778157,31,26.569621773624903,10.323968622798096
32.88859072106292,47.39462467059014,307.660290835821,Normal,Highway,Medium,Descending,Rainy,34.66467287240571,Low,1831.1792312972927,19,6.309087958439957,5.422731523438482
96.84850846400435,99.8558303430286,396.1234703892189,Sport,Highway,3,Ascending,Rainy,26.159238117272725,Medium,1397.4682195241062,33,36.95718906687166,10.235317622478162
23.428872354779045,20.28037308248466,324.57050924846754,Normal,Highway,Medium,Flat,3,-3.240625103092189,High,2352.5507406133056,20,18.639181783334347,6.492486406873034
41.44103426938654,22.210380464673207,300.9094180302419,Sport,Rural,3,Ascending,3,20.878534511742643,Low,1374.4007586744704,37,28.46398512729648,7.865354779045944
40.27325451238112,85.9072412136955,343.3808036518327,Sport,3,3,Flat,4,28.62420533323474,Medium,1970.5190490654304,38,36.738377580138994,8.125693158854215
117.42305620669688,35.957014946644165,335.8970429687009,Normal,3,3,Descending,Rainy,37.37664106178508,High,1613.635147045953,52,45.10449800502134,14.54592006016179
102.78446684975124,24.86154147169927,353.90890052067937,3,3,3,Flat,3,20.670333115849317,Low,1743.3754822300302,35,40.9854136394909,12.961201614678378
84.14038339083118,38.971845858920176,379.6772860569845,Normal,Highway,Heavy,Flat,Cloudy,30.73903052158225,Medium,1474.7674984977648,47,26.91968685516662,9.461913716601789
87.24681139384681,54.08801231846881,384.2430802150447,3,Rural,3,Descending,Cloudy,26.72674228950223,High,2012.0697850184567,42,49.55952748468236,13.334367952272098
67.44873532830853,78.44530163467239,340.1229999611692,3,Highway,Heavy,Flat,3,7.636129984641183,Medium,2485.2807304033568,27,26.53398548160988,8.780637467895286
113.65088005302228,69.94684212409643,342.984574370635,3,Rural,3,Ascending,Cloudy,1.9627633818111356,Medium,2283.6060269765157,36,26.8450106972141,11.696526258442663
59.55105034588338,39.00969740483363,314.81777303294734,3,Rural,Medium,Flat,Cloudy,28.79073979050552,Low,2088.167613549579,12,8.008560930576984,9.271084310143229
45.66212518438734,60.26163584804675,304.7547608881163,3,Rural,Medium,Descending,4,5.519576253077833,Low,2183.295664830963,17,7.521154752128623,6.261032220342627
19.56424043179092,94.0971284318855,364.1214990235025,3,Highway,Heavy,Ascending,Cloudy,6.011119958356341,High,2291.0726817308896,28,8.51818620314313,5.199788134992764
94.34467827132696,85.20062215870061,306.44376255526925,Normal,Rural,Medium,Ascending,Rainy,23.97758074152914,High,1814.311223580285,52,29.631885911866917,9.710941880174447
88.13327184907098,45.85518278654347,373.3830119421456,Sport,Highway,3,Flat,3,30.50808088132878,Low,1937.1574675090064,44,20.81707848292271,10.082561065990356
46.12260462289618,98.5811649084557,353.90901450222475,Sport,Highway,Medium,Flat,3,21.20494417875563,Medium,2364.127581914596,24,19.355636633055003,7.239416281026846
3.0232096751075237,76.68963203481047,319.85829782260834,Normal,Rural,Heavy,Flat,Rainy,34.82424192455821,Medium,2104.7315343305954,25,6.465158797262276,4.6795453948687
100.67967932616128,24.995948453342542,353.952294351265,Normal,Rural,Medium,Descending,Cloudy,4.514947116280352,Medium,1376.830167004205,33,19.116401567761063,10.907323225349453
1.370158014488836,22.81285706309109,318.2997716602099,Normal,Rural,Heavy,Ascending,4,6.35864932933328,Medium,2213.396488686682,33,18.961694635591936,5.715146202579298
84.44397355548611,33.4726359208024,343.8737207510412,3,Highway,3,Ascending,4,23.662997687085003,Low,1229.5182119529277,53,31.07863738684648,9.882345408468291
116.43085316712684,78.22846944401175,379.9560316242229,3,Rural,3,Flat,Rainy,32.32156830782336,High,2301.785091279665,26,19.48164398832389,11.563172377326538
52.51935937778442,34.699114067394234,346.19192934106377,Sport,Rural,Medium,Descending,Cloudy,19.27083107552051,Low,2224.7891189696893,19,20.9962245061802,8.033291910016738
28.19680859951433,60.91894153670668,314.8699318297548,Normal,3,Medium,Descending,Rainy,-4.532829201385422,High,2279.9697811576502,26,13.699893666970588,5.814248481638321
84.5845212052058,27.46080961446654,372.3828681822945,Sport,3,Medium,Flat,4,25.462440814312348,Medium,1230.6703098389548,18,6.662045205348289,9.589392239482583
98.05537704187022,93.6708926264156,318.6768416270009,Sport,3,3,Descending,Cloudy,31.611209485807063,High,2464.1834843590414,40,15.070543189165148,7.650559212564324
65.57163792934168,47.51684908668541,373.85498743701095,3,Rural,Medium,Flat,Rainy,7.4444632553188335,High,1998.3716360531096,32,2.233990482910506,5.737383244033473
116.04423303073754,92.65056452485048,347.9352289215833,3,Highway,3,Flat,Rainy,-2.5610797002979653,Low,2240.0629111388143,22,10.265127437378103,9.26718240889311
6.200246598955332,95.59005135284356,345.37417590943016,Sport,3,Heavy,Descending,Cloudy,18.30783901483967,Medium,1936.526834382353,34,16.315127403761853,4.727140875873158
60.575471796543376,20.490291785094463,385.1435037857475,3,Highway,Medium,Flat,4,-3.103015084207096,Medium,1641.6741110272046,22,7.367749967106545,8.140961461567247
86.21447367870601,57.13081497589856,370.8603524340669,3,3,Medium,Flat,Cloudy,13.720753476185994,Medium,1584.9928775855903,31,33.281985802106895,9.647520071793435
103.51685653790148,21.97248445655143,303.2910796954939,3,3,Heavy,Flat,4,-4.198196998836705,Medium,1290.9141447705013,24,14.110174908628892,11.921179431821978
21.510673428934805,92.69542130423248,329.6174314601602,Sport,Highway,Heavy,Descending,3,5.123502530857143,Low,1905.269426251279,43,30.81482592917147,6.390983488500357
96.00041781164175,61.47260357876607,387.0920660849899,Sport,3,Heavy,Descending,4,12.497010334910946,Low,1386.665901772556,43,32.22989205596418,11.182356009792493
66.32484908622543,25.995521015879746,301.83261685451987,Sport,Highway,Heavy,Ascending,4,0.0267650385366033,Medium,1937.7725999923305,20,22.419685093314687,9.52800359998604
47.58644183879559,28.82213826212535,354.525344626197,Normal,Rural,3,Ascending,3,0.1370156794907462,Low,2012.3910885340365,32,22.51041152150605,6.945482493817655
15.805803429491228,50.68072195941912,372.7825669173944,Sport,Rural,Medium,Ascending,Rainy,32.21777831465317,High,1774.7049073595404,31,29.11501679853053,7.025895242903365
103.83549106906948,95.21873542983116,362.1856085484576,3,Highway,3,Descending,Rainy,-3.135925995917022,Medium,1403.2222924085647,16,13.196571973374612,8.355282251901427
18.872784981565843,75.43273212544648,376.05322021044367,Sport,Highway,3,Descending,4,26.00348119031406,Medium,1762.5195897093135,2,1.160123862867381,4.526134613722133
37.17454310509191,89.40950929513059,372.5691848914746,Normal,Rural,Heavy,Flat,3,31.65169222072082,Low,2342.273566521047,31,32.28672743696645,7.322079917742768
34.805463835492425,49.31653170719837,369.2030695153113,3,Highway,Medium,Ascending,3,0.8825059361037519,Medium,1795.4621305234748,46,30.46541665238881,8.676069479209465
104.56968410290251,23.457095963999866,382.1539860925652,Sport,Rural,3,Ascending,Cloudy,3.7916830531062686,Low,1645.5482955868445,32,23.87141511713634,10.517397562916832
80.72435930506776,97.94541097635312,364.56906684495385,Sport,Rural,3,Ascending,4,23.86719857177632,High,2018.6931457617716,40,43.80070396437236,10.264168093070657
95.60176766296468,21.37383925298956,340.2418494256982,3,Highway,Heavy,Descending,3,9.204097573444852,Low,2004.5209455531517,35,25.480379153689302,9.84987925569408
30.05614785509988,95.81213224648712,347.19091099145874,Sport,3,Medium,Ascending,Rainy,16.43903820557051,Medium,1317.80144754285,29,15.244383718918336,5.783928336804299
74.98489195283987,49.49419390793157,371.672478268145,Normal,Highway,Medium,Ascending,3,32.62012187258794,Medium,1507.437738942092,46,35.70526944277617,10.286166487187616
68.60951797724984,20.80723240175052,387.63060296667936,3,Rural,Medium,Descending,3,1.209242712293043,Medium,1842.7261065060595,53,48.12393566778289,11.629202115513152
99.93964521459252,75.13257853796065,327.2218800839776,Sport,3,3,Flat,3,22.88436348571177,Low,1676.230394629016,37,36.87025650210363,11.275045190344088
108.73044725775128,98.44322432250831,334.2076795971071,3,3,Heavy,Flat,3,37.407897502636,Low,1615.9439850284407,61,45.45150941505186,11.804777911093684
1.458812577286417,97.2500578270074,393.0739396362413,Sport,Rural,Medium,Descending,Rainy,-2.414001664077326,Low,1779.4278182833764,21,5.724442486505066,3.004880987690718
80.88239028705512,32.87496089619347,357.85117924094453,Sport,3,3,Flat,3,-2.2996955756857456,Medium,1577.4083188518475,17,6.13721797064675,8.798418080425787
6.220295894367482,34.4998244852924,317.8961817135001,3,3,3,Ascending,4,19.96340676779367,Low,1651.713215404463,30,7.814824743093056,4.695034735662672
65.86303980928271,65.24311316957281,366.3695138912383,Sport,Highway,Medium,Ascending,3,38.20341082424481,Low,2205.7187309001524,31,35.17243639741571,10.73174585317546
34.515927485241384,70.98438611426596,399.076215553938,Sport,Rural,Heavy,Ascending,Rainy,4.921313906505496,Low,1863.3002871052597,29,19.546382441580924,7.017153592320482
36.81319194265694,79.15343309326926,382.34535644704,3,3,Heavy,Flat,4,9.885638637229023,High,2334.712662697029,44,23.93778534122197,7.871978158306897
42.35502041428279,34.4840288377718,374.57411365514025,Sport,Rural,Medium,Flat,3,-0.5608411453456856,Medium,2433.1283342528136,19,13.169813749357234,6.920200095367528
74.55509388595321,96.72056694115476,320.8046654266269,Sport,Highway,3,Flat,Rainy,11.30112536965824,High,2398.700491459827,40,36.83167975817234,9.76624237081172
40.08599588025231,71.09914050313904,387.6139784684007,3,Highway,Heavy,Flat,4,-3.0050383990964025,Medium,1529.8244204406672,49,42.282864330130295,8.989561446654658
87.92388607083365,87.76375350964439,352.57888435355466,Normal,Highway,3,Descending,3,12.509229898513444,Medium,1814.751708761904,14,8.094685346256657,7.293144339362798
48.54328626886437,63.20525722273374,388.9290022071956,Normal,3,3,Ascending,3,19.996949872391397,High,1895.5678377896695,18,9.7174329104464,5.877530433655979
8.202384037195035,53.14214780719061,332.9827829424879,Normal,Highway,Heavy,Descending,3,38.87521720079176,Medium,2307.847981115413,38,17.03609824628742,5.121306880675112
94.05118109809288,98.17463252759968,306.20510526354326,Normal,Rural,3,Descending,4,31.827459083887742,Medium,1926.7268693756848,41,14.080313085774089,8.777774723516034
34.29099895112472,66.56970966558688,347.5975968659746,Normal,Highway,3,Descending,Cloudy,31.99294348489072,High,1528.5301377433952,29,26.623675937508963,6.312167192633401
51.93202555191152,89.34988662393431,326.9837604817878,Normal,3,Medium,Ascending,3,5.266494605748871,Medium,1911.8008479655723,48,37.65370264750639,8.98436570320809
82.25326598662818,96.2633917093032,371.5229289776298,3,Highway,Heavy,Descending,Rainy,-1.0744384024019702,Medium,1257.5698425165328,60,39.6843573533431,9.639595730038108
39.89473885784544,74.02837016069273,395.71065528560325,3,3,3,Flat,Cloudy,22.13836168469096,High,2284.378581621114,28,10.50163941868598,8.022960847305955
6.790278737605875,63.91509428149399,369.0974151151564,3,Rural,Heavy,Ascending,3,18.45121877750953,High,1935.799186812569,18,8.861534521686526,5.647256457027879
44.87052564153763,20.28086807285205,388.69339297092034,Sport,Highway,Heavy,Flat,Rainy,18.24267444599341,Medium,2047.2323723701047,40,18.24834434495844,7.31375740839615
113.33382992331642,23.20157125912048,345.30240136012065,Normal,Highway,3,Descending,3,-0.0946406209680574,Low,1461.220868932825,30,7.471425743986541,10.823355586823231
77.00812767582698,36.068097284089305,377.16407371953017,Normal,Rural,Heavy,Flat,Rainy,17.224820241849663,High,1925.5748198970623,31,4.6806735785528994,9.095887382114638
80.57749784006484,34.88067454847962,384.3043436671703,3,Rural,Medium,Descending,3,1.7660083269805762,Medium,1889.8279574478963,11,12.204819598926674,8.531438784842342
75.87385843651678,40.38070361598763,371.08756275835424,Sport,3,Medium,Descending,Rainy,13.99515671703272,Low,2005.520231433447,35,19.757794466975287,10.219680683401478
23.87905667513241,44.394771015812864,350.7777286069565,Sport,Highway,3,Ascending,Rainy,-2.202681530983279,High,2301.6460666482158,34,29.433299122530844,8.18055199594843
50.200063692273616,48.80523948405826,362.5866109615368,3,Highway,Heavy,Descending,Cloudy,33.560166973385606,High,2193.8999987475854,40,36.19161209563984,8.488372279601508
90.1127758035982,53.643015205510125,370.0506995678881,Normal,Highway,3,Ascending,Cloudy,-4.406896116233698,Low,1910.9367317862548,28,11.21829417045623,9.199295279960976
12.164747706379098,27.909307076481173,325.3084403221427,Sport,Highway,Heavy,Flat,4,37.26954127503984,Low,2361.42401354032,42,40.9513237714036,7.84330323676137
33.34233313076547,23.388954556222565,380.9579260914985,Normal,Rural,3,Descending,Rainy,33.83013202280225,High,1665.9438526727215,8,1.7801710016810035,5.550577502420524
33.15829301590243,73.91555592584187,395.03245389672736,Sport,Highway,3,Flat,Rainy,28.86736326561864,Medium,1840.316066095807,40,22.257895237188187,7.619775619836094
51.84227131134072,62.98678598744622,346.5239315179936,Normal,Highway,Heavy,Descending,Cloudy,39.21477620285761,Low,2044.264204746922,28,31.69051964122163,8.305823480664982
117.6442489130622,55.53153617760957,370.1067183109877,Sport,Highway,Medium,Flat,4,-2.57810012925876,High,1772.9966965685094,16,14.6340749771669,10.945053709896143
8.100305602058633,70.75519529346819,373.7025905790354,Normal,3,3,Flat,Rainy,23.8718697723556,Medium,1669.843677831398,30,34.216228152389974,4.765772740881766
62.244119325671406,86.21435257628323,366.224754752148,Normal,3,Medium,Descending,3,33.21859407122722,High,1346.1125272048646,38,43.365968417703726,8.961717534743519
21.52376184146525,54.21543272929637,354.71151083286355,Normal,3,Heavy,Flat,3,0.6977693438846213,High,2026.6693210857384,21,4.559379392550644,5.91539833260538
116.48118544916927,71.28955720415834,388.1647954574811,3,Rural,3,Descending,4,21.31487403999373,High,1450.3882749020029,26,25.676765060897758,11.415791347529987
13.596420567295704,96.2857779068127,344.8926709268894,Normal,Rural,Heavy,Flat,Rainy,12.726485891260232,High,1379.7314691706674,25,1.0366481061672972,4.117753584696249
48.43212028339095,87.16995966892486,306.1102956486604,Normal,Rural,Medium,Ascending,Rainy,14.6122201006192,Medium,1436.7987600934769,14,14.050756881129232,6.271093473091939
88.54619818015274,54.08006484019276,384.455637571216,Sport,Highway,Heavy,Flat,Cloudy,36.06358384233518,High,2095.0246459770715,10,6.933319879003577,9.368170559911388
84.54653136329344,71.57734702517944,367.3981272316551,Sport,Highway,3,Ascending,Cloudy,19.23931526236296,High,1379.8670034416543,54,31.251322740882927,9.626762339903795
50.72743642727187,34.16567375327518,384.92586264996464,3,Rural,Medium,Flat,Rainy,-0.8032079819154125,High,2469.106815354482,38,12.509314986483291,7.795997284115907
41.58290015432619,64.8417747916072,313.85474424446943,Sport,3,3,Ascending,3,37.1747278229993,High,2186.1037893175544,24,14.191668670656917,7.422291561441926
47.71348542634447,98.50626329107544,303.07529405097165,Normal,Highway,Medium,Descending,Cloudy,3.334502675330297,High,1710.5551202446054,11,10.360951571654304,5.783179673135806
31.713151579036712,61.465209216201785,393.43745403825017,3,3,Heavy,Ascending,3,35.16865674124288,Low,1971.26757770008,26,12.265744997183676,7.103002104597173
24.639952644815978,94.21106393521178,314.7728305850574,3,Highway,Heavy,Flat,3,38.6914324488412,Low,1209.9146360368477,18,11.332999747494975,5.606996999484127
57.9647637070668,52.58679364026086,380.9652332070452,3,Highway,3,Ascending,3,34.5026858422313,Low,2297.891517097669,47,34.92377891350145,9.324592206421142
32.22405072811288,99.9075861747705,382.3209942180636,Normal,3,3,Ascending,3,25.47102000140142,Low,1552.575039738832,57,47.79493895130959,7.110385940017107
34.49539978767001,66.33760281820463,370.8705200549003,Normal,Rural,3,Flat,4,28.459831892039062,Low,1293.448816315758,22,24.56254810285037,5.755048147698596
78.81072761694685,23.381519538874763,313.1262211092871,Sport,3,Medium,Ascending,4,26.494025969413983,Low,2185.554570674436,54,30.059351006059124,10.836462052143652
116.22447980398708,66.94038373531104,366.7398624560808,Sport,Rural,Medium,Flat,Cloudy,15.72359745347782,High,1628.456161438105,38,40.92349655505082,11.63669839441148
72.43646406712502,41.96581565436773,388.90865833268657,Sport,Rural,3,Flat,Rainy,7.34888734353342,Low,1937.803505664152,20,23.85769677756336,9.145871663819603
9.237536047795952,22.59850576287157,342.5531644800883,3,Highway,Medium,Flat,4,7.825122847796337,Medium,2297.2410140924767,32,15.171015949817887,6.939404579139354
9.070033662488036,85.66826437557307,341.3516854378599,Normal,Highway,Medium,Descending,Rainy,27.90255375787619,High,2208.7107688572787,66,47.55364359249852,6.279955647612473
114.17078650146792,42.05837095846047,344.2858309579419,Sport,Highway,Heavy,Flat,Cloudy,23.17164017442476,Low,1637.887830076879,52,45.31721196465232,13.496776754712885
35.67489483688004,83.72388432371989,308.22718906762066,Normal,Rural,Heavy,Ascending,3,21.319781528611607,Low,2329.3055624884023,20,11.095952165086002,6.143070211057646
11.048038329897052,43.05740663646936,389.2025569029973,3,Rural,Heavy,Ascending,Rainy,24.36739770659789,Low,1705.5048888411693,49,35.18351471742044,7.4772920136632175
71.88535045804579,35.54610830990194,386.918286398051,Normal,3,3,Ascending,4,29.86538059439,Low,1850.0309684559152,45,32.392262872701096,10.620240486135378
